pais,valor_semana,dia_semana,voos_soma
Barbados,6,2,68.0
Barbados,6,3,76.0
Barbados,6,4,84.0
Barbados,6,5,89.0
Barbados,6,6,85.0
Barbados,7,0,71.0
Barbados,7,1,79.0
Barbados,7,2,79.0
Barbados,7,3,87.0
Barbados,7,4,84.0
Barbados,7,5,92.0
Barbados,7,6,75.0
Barbados,8,0,83.0
Barbados,8,1,76.0
Barbados,8,2,77.0
Barbados,8,3,76.0
Barbados,8,4,104.0
Barbados,8,5,98.0
Barbados,8,6,77.0
Barbados,9,0,76.0
Barbados,9,1,82.0
Barbados,9,2,74.0
Barbados,9,3,71.0
Barbados,9,4,93.0
Barbados,9,5,96.0
Barbados,9,6,94.0
Barbados,10,0,85.0
Barbados,10,1,82.0
Barbados,10,2,83.0
Barbados,10,3,78.0
Barbados,10,4,99.0
Barbados,10,5,94.0
Barbados,10,6,78.0
Barbados,11,0,86.0
Barbados,11,1,85.0
Barbados,11,2,81.0
Barbados,11,3,75.0
Barbados,11,4,92.0
Barbados,11,5,90.0
Barbados,11,6,85.0
Barbados,12,0,89.0
Barbados,12,1,100.0
Barbados,12,2,96.0
Barbados,12,3,89.0
Barbados,12,4,90.0
Barbados,12,5,87.0
Barbados,12,6,55.0
Barbados,13,0,47.0
Barbados,13,1,32.0
Barbados,13,2,33.0
Barbados,13,3,29.0
Barbados,13,4,31.0
Barbados,13,5,18.0
Barbados,13,6,7.0
Barbados,14,0,2.0
Barbados,14,1,11.0
Barbados,14,2,6.0
Barbados,14,3,8.0
Barbados,14,4,10.0
Barbados,14,5,4.0
Barbados,15,3,6.0
Barbados,16,1,4.0
Barbados,16,3,4.0
Barbados,16,4,5.0
Barbados,16,5,1.0
Barbados,17,0,1.0
Barbados,17,2,4.0
Barbados,17,3,1.0
Barbados,17,5,3.0
Barbados,20,4,6.0
Barbados,20,5,3.0
Barbados,21,3,8.0
Barbados,21,5,6.0
Barbados,21,6,6.0
Barbados,22,1,4.0
Belarus,1,2,69.0
Belarus,1,3,82.0
Belarus,1,4,92.0
Belarus,1,5,78.0
Belarus,1,6,80.0
Belarus,2,0,76.0
Belarus,2,1,65.0
Belarus,2,2,112.0
Belarus,2,3,74.0
Belarus,2,4,109.0
Belarus,2,5,94.0
Belarus,2,6,95.0
Belarus,3,0,79.0
Belarus,3,1,111.0
Belarus,3,2,126.0
Belarus,3,3,100.0
Belarus,3,4,90.0
Belarus,3,5,111.0
Belarus,3,6,122.0
Belarus,4,0,75.0
Belarus,4,1,75.0
Belarus,4,2,85.0
Belarus,4,3,82.0
Belarus,4,4,90.0
Belarus,4,5,80.0
Belarus,4,6,116.0
Belarus,5,0,128.0
Belarus,5,1,126.0
Belarus,5,2,148.0
Belarus,5,3,124.0
Belarus,5,4,135.0
Belarus,5,5,133.0
Belarus,5,6,136.0
Belarus,6,0,125.0
Belarus,6,1,121.0
Belarus,6,2,137.0
Belarus,6,3,130.0
Belarus,6,4,131.0
Belarus,6,5,128.0
Belarus,6,6,137.0
Belarus,7,0,119.0
Belarus,7,1,119.0
Belarus,7,2,137.0
Belarus,7,3,135.0
Belarus,7,4,137.0
Belarus,7,5,125.0
Belarus,7,6,133.0
Belarus,8,0,131.0
Belarus,8,1,119.0
Belarus,8,2,136.0
Belarus,8,3,134.0
Belarus,8,4,138.0
Belarus,8,5,118.0
Belarus,8,6,131.0
Belarus,9,0,113.0
Belarus,9,1,114.0
Belarus,9,2,124.0
Belarus,9,3,128.0
Belarus,9,4,135.0
Belarus,9,5,128.0
Belarus,9,6,133.0
Belarus,10,0,122.0
Belarus,10,1,123.0
Belarus,10,2,128.0
Belarus,10,3,135.0
Belarus,10,4,127.0
Belarus,10,5,129.0
Belarus,10,6,124.0
Belarus,11,0,124.0
Belarus,11,1,112.0
Belarus,11,2,140.0
Belarus,11,3,135.0
Belarus,11,4,126.0
Belarus,11,5,115.0
Belarus,11,6,126.0
Belarus,12,0,113.0
Belarus,12,1,85.0
Belarus,12,2,74.0
Belarus,12,3,68.0
Belarus,12,4,77.0
Belarus,12,5,60.0
Belarus,12,6,75.0
Belarus,13,0,40.0
Belarus,13,1,32.0
Belarus,13,2,51.0
Belarus,13,3,42.0
Belarus,13,4,49.0
Belarus,13,5,32.0
Belarus,13,6,48.0
Belarus,14,0,27.0
Belarus,14,1,13.0
Belarus,14,2,23.0
Belarus,14,3,9.0
Belarus,14,4,23.0
Belarus,14,5,18.0
Belarus,14,6,23.0
Belarus,15,0,17.0
Belarus,15,1,7.0
Belarus,15,2,22.0
Belarus,15,3,13.0
Belarus,15,4,27.0
Belarus,15,5,9.0
Belarus,15,6,23.0
Belarus,16,0,14.0
Belarus,16,1,8.0
Belarus,16,2,17.0
Belarus,16,3,3.0
Belarus,16,4,26.0
Belarus,16,5,13.0
Belarus,16,6,23.0
Belarus,17,0,17.0
Belarus,17,1,7.0
Belarus,17,2,12.0
Belarus,17,3,18.0
Belarus,17,4,25.0
Belarus,17,5,17.0
Belarus,17,6,26.0
Belarus,18,0,17.0
Belarus,18,1,18.0
Belarus,18,2,17.0
Belarus,18,3,18.0
Belarus,18,4,35.0
Belarus,18,5,17.0
Belarus,18,6,32.0
Belarus,19,0,22.0
Belarus,19,1,12.0
Belarus,19,2,16.0
Belarus,19,3,6.0
Belarus,19,4,22.0
Belarus,19,5,19.0
Belarus,19,6,31.0
Belarus,20,0,32.0
Belarus,20,1,25.0
Belarus,20,2,31.0
Belarus,20,3,12.0
Belarus,20,4,25.0
Belarus,20,5,22.0
Belarus,20,6,25.0
Belarus,21,0,21.0
Belarus,21,1,12.0
Belarus,21,2,26.0
Belarus,21,3,16.0
Belarus,21,4,23.0
Belarus,21,5,18.0
Belarus,21,6,20.0
Belarus,22,0,20.0
Belarus,22,1,16.0
Belarus,22,2,26.0
Belarus,22,3,19.0
Belgium,1,2,445.0
Belgium,1,3,580.0
Belgium,1,4,604.0
Belgium,1,5,520.0
Belgium,1,6,617.0
Belgium,2,0,615.0
Belgium,2,1,671.0
Belgium,2,2,645.0
Belgium,2,3,667.0
Belgium,2,4,693.0
Belgium,2,5,467.0
Belgium,2,6,553.0
Belgium,3,0,623.0
Belgium,3,1,498.0
Belgium,3,2,603.0
Belgium,3,3,662.0
Belgium,3,4,710.0
Belgium,3,5,493.0
Belgium,3,6,593.0
Belgium,4,0,661.0
Belgium,4,1,660.0
Belgium,4,2,690.0
Belgium,4,3,719.0
Belgium,4,4,727.0
Belgium,4,5,469.0
Belgium,4,6,591.0
Belgium,5,0,684.0
Belgium,5,1,645.0
Belgium,5,2,689.0
Belgium,5,3,683.0
Belgium,5,4,735.0
Belgium,5,5,484.0
Belgium,5,6,589.0
Belgium,6,0,723.0
Belgium,6,1,651.0
Belgium,6,2,696.0
Belgium,6,3,705.0
Belgium,6,4,804.0
Belgium,6,5,519.0
Belgium,6,6,484.0
Belgium,7,0,642.0
Belgium,7,1,679.0
Belgium,7,2,697.0
Belgium,7,3,710.0
Belgium,7,4,732.0
Belgium,7,5,502.0
Belgium,7,6,572.0
Belgium,8,0,722.0
Belgium,8,1,685.0
Belgium,8,2,689.0
Belgium,8,3,744.0
Belgium,8,4,829.0
Belgium,8,5,575.0
Belgium,8,6,668.0
Belgium,9,0,723.0
Belgium,9,1,754.0
Belgium,9,2,727.0
Belgium,9,3,717.0
Belgium,9,4,747.0
Belgium,9,5,563.0
Belgium,9,6,699.0
Belgium,10,0,715.0
Belgium,10,1,711.0
Belgium,10,2,734.0
Belgium,10,3,741.0
Belgium,10,4,725.0
Belgium,10,5,542.0
Belgium,10,6,598.0
Belgium,11,0,684.0
Belgium,11,1,596.0
Belgium,11,2,630.0
Belgium,11,3,655.0
Belgium,11,4,696.0
Belgium,11,5,467.0
Belgium,11,6,514.0
Belgium,12,0,487.0
Belgium,12,1,461.0
Belgium,12,2,412.0
Belgium,12,3,391.0
Belgium,12,4,381.0
Belgium,12,5,226.0
Belgium,12,6,224.0
Belgium,13,0,246.0
Belgium,13,1,279.0
Belgium,13,2,215.0
Belgium,13,3,237.0
Belgium,13,4,233.0
Belgium,13,5,128.0
Belgium,13,6,106.0
Belgium,14,0,170.0
Belgium,14,1,189.0
Belgium,14,2,204.0
Belgium,14,3,196.0
Belgium,14,4,180.0
Belgium,14,5,80.0
Belgium,14,6,95.0
Belgium,15,0,157.0
Belgium,15,1,171.0
Belgium,15,2,176.0
Belgium,15,3,179.0
Belgium,15,4,161.0
Belgium,15,5,88.0
Belgium,15,6,104.0
Belgium,16,0,106.0
Belgium,16,1,167.0
Belgium,16,2,183.0
Belgium,16,3,182.0
Belgium,16,4,173.0
Belgium,16,5,85.0
Belgium,16,6,88.0
Belgium,17,0,154.0
Belgium,17,1,188.0
Belgium,17,2,178.0
Belgium,17,3,189.0
Belgium,17,4,186.0
Belgium,17,5,96.0
Belgium,17,6,104.0
Belgium,18,0,157.0
Belgium,18,1,200.0
Belgium,18,2,209.0
Belgium,18,3,190.0
Belgium,18,4,144.0
Belgium,18,5,90.0
Belgium,18,6,97.0
Belgium,19,0,178.0
Belgium,19,1,220.0
Belgium,19,2,228.0
Belgium,19,3,239.0
Belgium,19,4,206.0
Belgium,19,5,113.0
Belgium,19,6,119.0
Belgium,20,0,163.0
Belgium,20,1,295.0
Belgium,20,2,243.0
Belgium,20,3,242.0
Belgium,20,4,269.0
Belgium,20,5,151.0
Belgium,20,6,142.0
Belgium,21,0,170.0
Belgium,21,1,265.0
Belgium,21,2,249.0
Belgium,21,3,228.0
Belgium,21,4,234.0
Belgium,21,5,146.0
Belgium,21,6,166.0
Belgium,22,0,205.0
Belgium,22,1,267.0
Belgium,22,2,259.0
Belgium,22,3,251.0
Belize,1,4,1.0
Belize,2,5,5.0
Belize,3,0,2.0
Belize,3,4,8.0
Belize,3,5,2.0
Belize,3,6,3.0
Belize,4,4,3.0
Belize,4,5,4.0
Belize,5,2,2.0
Belize,5,3,2.0
Belize,5,4,1.0
Belize,5,6,3.0
Belize,6,1,3.0
Belize,6,2,2.0
Belize,6,3,6.0
Belize,6,4,3.0
Belize,6,5,2.0
Belize,6,6,2.0
Belize,7,0,3.0
Belize,7,1,6.0
Belize,7,2,3.0
Belize,7,3,1.0
Belize,7,4,2.0
Belize,7,5,5.0
Belize,7,6,11.0
Belize,8,3,2.0
Belize,8,5,2.0
Belize,9,0,9.0
Belize,9,1,4.0
Belize,9,2,6.0
Belize,9,3,5.0
Belize,9,4,2.0
Belize,9,5,4.0
Belize,10,1,2.0
Belize,10,3,3.0
Belize,10,4,5.0
Belize,10,5,6.0
Belize,11,2,3.0
Belize,11,3,4.0
Belize,11,5,2.0
Belize,12,3,1.0
Belize,12,6,3.0
Belize,13,0,7.0
Belize,13,1,2.0
Belize,13,2,2.0
Belize,13,4,3.0
Belize,13,5,3.0
Belize,14,1,2.0
Belize,14,2,4.0
Belize,14,4,1.0
Belize,14,5,4.0
Belize,14,6,2.0
Belize,15,2,5.0
Belize,15,3,6.0
Belize,15,4,3.0
Belize,15,5,6.0
Belize,16,1,4.0
Belize,16,2,3.0
Belize,16,4,2.0
Belize,16,5,3.0
Belize,16,6,11.0
Belize,17,0,4.0
Belize,17,1,3.0
Belize,17,2,1.0
Belize,17,3,2.0
Belize,17,4,10.0
Belize,17,5,20.0
Belize,17,6,7.0
Belize,18,0,8.0
Belize,18,1,22.0
Belize,18,2,9.0
Belize,18,3,3.0
Belize,18,4,4.0
Belize,18,5,7.0
Belize,18,6,8.0
Belize,19,0,7.0
Belize,19,1,6.0
Belize,19,2,8.0
Belize,19,3,12.0
Belize,19,4,3.0
Belize,19,5,6.0
Belize,20,0,6.0
Belize,20,1,10.0
Belize,20,2,11.0
Belize,20,3,5.0
Belize,20,4,16.0
Belize,20,5,8.0
Belize,20,6,6.0
Belize,21,0,7.0
Belize,21,1,2.0
Belize,21,2,6.0
Belize,21,3,11.0
Belize,21,4,2.0
Belize,21,5,5.0
Belize,21,6,2.0
Belize,22,0,4.0
Belize,22,1,8.0
Belize,22,2,11.0
Belize,22,3,7.0
Bermuda,1,2,20.0
Bermuda,1,3,37.0
Bermuda,1,4,32.0
Bermuda,1,5,32.0
Bermuda,1,6,31.0
Bermuda,2,0,34.0
Bermuda,2,1,23.0
Bermuda,2,2,13.0
Bermuda,2,3,30.0
Bermuda,2,4,29.0
Bermuda,2,5,27.0
Bermuda,2,6,22.0
Bermuda,3,0,20.0
Bermuda,3,1,19.0
Bermuda,3,2,21.0
Bermuda,3,3,26.0
Bermuda,3,4,40.0
Bermuda,3,5,21.0
Bermuda,3,6,24.0
Bermuda,4,0,24.0
Bermuda,4,1,26.0
Bermuda,4,2,20.0
Bermuda,4,3,25.0
Bermuda,4,4,26.0
Bermuda,4,5,27.0
Bermuda,4,6,20.0
Bermuda,5,0,20.0
Bermuda,5,1,26.0
Bermuda,5,2,17.0
Bermuda,5,3,24.0
Bermuda,5,4,31.0
Bermuda,5,5,27.0
Bermuda,5,6,17.0
Bermuda,6,0,27.0
Bermuda,6,1,27.0
Bermuda,6,2,25.0
Bermuda,6,3,30.0
Bermuda,6,4,36.0
Bermuda,6,5,29.0
Bermuda,6,6,20.0
Bermuda,7,0,23.0
Bermuda,7,1,21.0
Bermuda,7,2,21.0
Bermuda,7,3,32.0
Bermuda,7,4,30.0
Bermuda,7,5,29.0
Bermuda,7,6,28.0
Bermuda,8,0,27.0
Bermuda,8,1,26.0
Bermuda,8,2,22.0
Bermuda,8,3,27.0
Bermuda,8,4,27.0
Bermuda,8,5,32.0
Bermuda,8,6,27.0
Bermuda,9,0,30.0
Bermuda,9,1,32.0
Bermuda,9,2,37.0
Bermuda,9,3,39.0
Bermuda,9,4,38.0
Bermuda,9,5,30.0
Bermuda,9,6,25.0
Bermuda,10,0,23.0
Bermuda,10,1,26.0
Bermuda,10,2,21.0
Bermuda,10,3,27.0
Bermuda,10,4,31.0
Bermuda,10,5,26.0
Bermuda,10,6,35.0
Bermuda,11,0,23.0
Bermuda,11,1,19.0
Bermuda,11,2,24.0
Bermuda,11,3,25.0
Bermuda,11,4,28.0
Bermuda,11,5,21.0
Bermuda,11,6,26.0
Bermuda,12,0,24.0
Bermuda,12,1,30.0
Bermuda,12,2,18.0
Bermuda,12,3,31.0
Bermuda,12,4,26.0
Bermuda,12,5,8.0
Bermuda,13,1,5.0
Bermuda,13,2,13.0
Bermuda,13,3,5.0
Bermuda,13,4,5.0
Bermuda,13,5,3.0
Bermuda,13,6,2.0
Bermuda,14,1,2.0
Bermuda,14,2,2.0
Bermuda,14,3,4.0
Bermuda,14,4,11.0
Bermuda,15,0,3.0
Bermuda,15,1,4.0
Bermuda,15,2,8.0
Bermuda,15,3,4.0
Bermuda,16,1,5.0
Bermuda,16,2,2.0
Bermuda,16,3,2.0
Bermuda,16,4,8.0
Bermuda,16,5,6.0
Bermuda,17,0,2.0
Bermuda,17,2,6.0
Bermuda,17,3,5.0
Bermuda,17,4,5.0
Bermuda,17,5,3.0
Bermuda,17,6,1.0
Bermuda,18,0,4.0
Bermuda,18,1,4.0
Bermuda,18,2,4.0
Bermuda,18,3,3.0
Bermuda,18,4,4.0
Bermuda,18,5,2.0
Bermuda,18,6,6.0
Bermuda,19,0,2.0
Bermuda,19,1,4.0
Bermuda,19,2,6.0
Bermuda,19,3,3.0
Bermuda,19,4,6.0
Bermuda,19,5,4.0
Bermuda,19,6,2.0
Bermuda,20,0,4.0
Bermuda,20,1,2.0
Bermuda,20,2,5.0
Bermuda,20,3,5.0
Bermuda,20,4,5.0
Bermuda,21,0,2.0
Bermuda,21,1,6.0
Bermuda,21,2,3.0
Bermuda,21,3,6.0
Bermuda,21,4,6.0
Bermuda,21,5,2.0
Bermuda,22,0,5.0
Bermuda,22,1,7.0
Bermuda,22,2,5.0
Bermuda,22,3,5.0
Bolivia,1,2,36.0
Bolivia,1,3,39.0
Bolivia,1,4,63.0
Bolivia,1,5,61.0
Bolivia,1,6,55.0
Bolivia,2,0,71.0
Bolivia,2,1,59.0
Bolivia,2,2,48.0
Bolivia,2,3,53.0
Bolivia,2,4,72.0
Bolivia,2,5,53.0
Bolivia,2,6,43.0
Bolivia,3,0,60.0
Bolivia,3,1,61.0
Bolivia,3,2,68.0
Bolivia,3,3,54.0
Bolivia,3,4,74.0
Bolivia,3,5,49.0
Bolivia,3,6,52.0
Bolivia,4,0,65.0
Bolivia,4,1,63.0
Bolivia,4,2,60.0
Bolivia,4,3,44.0
Bolivia,4,4,62.0
Bolivia,4,5,56.0
Bolivia,4,6,53.0
Bolivia,5,0,70.0
Bolivia,5,1,61.0
Bolivia,5,2,58.0
Bolivia,5,3,52.0
Bolivia,5,4,76.0
Bolivia,5,5,57.0
Bolivia,5,6,47.0
Bolivia,6,0,74.0
Bolivia,6,1,55.0
Bolivia,6,2,58.0
Bolivia,6,3,35.0
Bolivia,6,4,21.0
Bolivia,6,5,51.0
Bolivia,6,6,54.0
Bolivia,7,0,63.0
Bolivia,7,1,49.0
Bolivia,7,2,60.0
Bolivia,7,3,59.0
Bolivia,7,4,59.0
Bolivia,7,5,58.0
Bolivia,7,6,56.0
Bolivia,8,0,65.0
Bolivia,8,1,55.0
Bolivia,8,2,77.0
Bolivia,8,3,100.0
Bolivia,8,4,101.0
Bolivia,8,5,120.0
Bolivia,8,6,85.0
Bolivia,9,0,98.0
Bolivia,9,1,106.0
Bolivia,9,2,128.0
Bolivia,9,3,117.0
Bolivia,9,4,124.0
Bolivia,9,5,104.0
Bolivia,9,6,103.0
Bolivia,10,0,111.0
Bolivia,10,1,107.0
Bolivia,10,2,104.0
Bolivia,10,3,111.0
Bolivia,10,4,121.0
Bolivia,10,5,103.0
Bolivia,10,6,100.0
Bolivia,11,0,117.0
Bolivia,11,1,109.0
Bolivia,11,2,126.0
Bolivia,11,3,124.0
Bolivia,11,4,120.0
Bolivia,11,5,103.0
Bolivia,11,6,103.0
Bolivia,12,0,100.0
Bolivia,12,1,80.0
Bolivia,12,2,71.0
Bolivia,12,3,68.0
Bolivia,12,4,49.0
Bolivia,12,5,34.0
Bolivia,13,3,9.0
Bolivia,13,4,4.0
Bolivia,13,5,8.0
Bolivia,13,6,2.0
Bolivia,14,0,4.0
Bolivia,14,1,2.0
Bolivia,14,3,5.0
Bolivia,14,4,5.0
Bolivia,14,5,7.0
Bolivia,14,6,3.0
Bolivia,15,2,4.0
Bolivia,15,5,4.0
Bolivia,15,6,2.0
Bolivia,16,1,4.0
Bolivia,16,3,10.0
Bolivia,16,4,3.0
Bolivia,16,5,7.0
Bolivia,16,6,3.0
Bolivia,17,1,7.0
Bolivia,17,3,2.0
Bolivia,17,4,7.0
Bolivia,18,0,3.0
Bolivia,18,2,5.0
Bolivia,18,3,2.0
Bolivia,18,4,2.0
Bolivia,19,0,5.0
Bolivia,19,1,3.0
Bolivia,19,2,8.0
Bolivia,19,3,15.0
Bolivia,19,4,17.0
Bolivia,19,5,9.0
Bolivia,19,6,8.0
Bolivia,20,0,1.0
Bolivia,20,1,13.0
Bolivia,20,2,5.0
Bolivia,20,4,17.0
Bolivia,20,5,3.0
Bolivia,20,6,3.0
Bolivia,21,0,2.0
Bolivia,21,1,8.0
Bolivia,21,2,7.0
Bolivia,21,3,10.0
Bolivia,21,4,12.0
Bolivia,21,5,8.0
Bolivia,21,6,6.0
Bolivia,22,0,6.0
Bolivia,22,1,4.0
Bolivia,22,2,5.0
Bolivia,22,3,3.0
Brazil,1,2,1602.0
Brazil,1,3,2007.0
Brazil,1,4,2138.0
Brazil,1,5,1878.0
Brazil,1,6,1839.0
Brazil,2,0,2225.0
Brazil,2,1,2085.0
Brazil,2,2,2045.0
Brazil,2,3,2218.0
Brazil,2,4,2270.0
Brazil,2,5,1862.0
Brazil,2,6,1739.0
Brazil,3,0,2070.0
Brazil,3,1,2243.0
Brazil,3,2,2213.0
Brazil,3,3,2210.0
Brazil,3,4,2050.0
Brazil,3,5,1499.0
Brazil,3,6,1591.0
Brazil,4,0,1796.0
Brazil,4,1,1930.0
Brazil,4,2,1891.0
Brazil,4,3,2015.0
Brazil,4,4,2016.0
Brazil,4,5,1804.0
Brazil,4,6,1693.0
Brazil,5,0,2222.0
Brazil,5,1,2249.0
Brazil,5,2,2167.0
Brazil,5,3,2099.0
Brazil,5,4,2139.0
Brazil,5,5,1822.0
Brazil,5,6,1696.0
Brazil,6,0,2342.0
Brazil,6,1,2381.0
Brazil,6,2,2244.0
Brazil,6,3,2377.0
Brazil,6,4,2420.0
Brazil,6,5,2082.0
Brazil,6,6,2023.0
Brazil,7,0,2180.0
Brazil,7,1,2334.0
Brazil,7,2,2484.0
Brazil,7,3,2489.0
Brazil,7,4,2432.0
Brazil,7,5,1944.0
Brazil,7,6,1986.0
Brazil,8,0,2434.0
Brazil,8,1,2367.0
Brazil,8,2,2470.0
Brazil,8,3,2583.0
Brazil,8,4,2566.0
Brazil,8,5,2180.0
Brazil,8,6,1466.0
Brazil,9,0,1664.0
Brazil,9,1,1775.0
Brazil,9,2,2384.0
Brazil,9,3,2312.0
Brazil,9,4,2228.0
Brazil,9,5,1989.0
Brazil,9,6,1985.0
Brazil,10,0,2382.0
Brazil,10,1,2419.0
Brazil,10,2,2312.0
Brazil,10,3,2426.0
Brazil,10,4,2382.0
Brazil,10,5,1974.0
Brazil,10,6,1993.0
Brazil,11,0,2397.0
Brazil,11,1,2378.0
Brazil,11,2,2306.0
Brazil,11,3,2243.0
Brazil,11,4,2378.0
Brazil,11,5,1970.0
Brazil,11,6,1872.0
Brazil,12,0,2110.0
Brazil,12,1,1952.0
Brazil,12,2,1687.0
Brazil,12,3,1636.0
Brazil,12,4,1625.0
Brazil,12,5,1325.0
Brazil,12,6,897.0
Brazil,13,0,885.0
Brazil,13,1,649.0
Brazil,13,2,488.0
Brazil,13,3,506.0
Brazil,13,4,492.0
Brazil,13,5,310.0
Brazil,13,6,226.0
Brazil,14,0,339.0
Brazil,14,1,356.0
Brazil,14,2,307.0
Brazil,14,3,311.0
Brazil,14,4,352.0
Brazil,14,5,205.0
Brazil,14,6,180.0
Brazil,15,0,313.0
Brazil,15,1,289.0
Brazil,15,2,318.0
Brazil,15,3,339.0
Brazil,15,4,232.0
Brazil,15,5,216.0
Brazil,15,6,157.0
Brazil,16,0,288.0
Brazil,16,1,291.0
Brazil,16,2,300.0
Brazil,16,3,301.0
Brazil,16,4,272.0
Brazil,16,5,211.0
Brazil,16,6,181.0
Brazil,17,0,227.0
Brazil,17,1,254.0
Brazil,17,2,322.0
Brazil,17,3,326.0
Brazil,17,4,334.0
Brazil,17,5,173.0
Brazil,17,6,178.0
Brazil,18,0,276.0
Brazil,18,1,280.0
Brazil,18,2,338.0
Brazil,18,3,340.0
Brazil,18,4,235.0
Brazil,18,5,183.0
Brazil,18,6,202.0
Brazil,19,0,334.0
Brazil,19,1,359.0
Brazil,19,2,373.0
Brazil,19,3,355.0
Brazil,19,4,351.0
Brazil,19,5,251.0
Brazil,19,6,165.0
Brazil,20,0,357.0
Brazil,20,1,378.0
Brazil,20,2,361.0
Brazil,20,3,367.0
Brazil,20,4,366.0
Brazil,20,5,239.0
Brazil,20,6,193.0
Brazil,21,0,302.0
Brazil,21,1,355.0
Brazil,21,2,367.0
Brazil,21,3,385.0
Brazil,21,4,400.0
Brazil,21,5,292.0
Brazil,21,6,214.0
Brazil,22,0,392.0
Brazil,22,1,405.0
Brazil,22,2,398.0
Brazil,22,3,409.0
Brunei,1,2,59.0
Brunei,1,3,53.0
Brunei,1,4,49.0
Brunei,1,5,51.0
Brunei,1,6,60.0
Brunei,2,0,51.0
Brunei,2,1,41.0
Brunei,2,2,49.0
Brunei,2,3,57.0
Brunei,2,4,51.0
Brunei,2,5,50.0
Brunei,2,6,53.0
Brunei,3,0,46.0
Brunei,3,1,41.0
Brunei,3,2,63.0
Brunei,3,3,58.0
Brunei,3,4,65.0
Brunei,3,5,40.0
Brunei,3,6,60.0
Brunei,4,0,56.0
Brunei,4,1,48.0
Brunei,4,2,59.0
Brunei,4,3,60.0
Brunei,4,4,64.0
Brunei,4,5,53.0
Brunei,4,6,65.0
Brunei,5,0,61.0
Brunei,5,1,53.0
Brunei,5,2,66.0
Brunei,5,3,58.0
Brunei,5,4,58.0
Brunei,5,5,52.0
Brunei,5,6,61.0
Brunei,6,0,53.0
Brunei,6,1,46.0
Brunei,6,2,56.0
Brunei,6,3,55.0
Brunei,6,4,58.0
Brunei,6,5,49.0
Brunei,6,6,61.0
Brunei,7,0,55.0
Brunei,7,1,43.0
Brunei,7,2,59.0
Brunei,7,3,54.0
Brunei,7,4,52.0
Brunei,7,5,47.0
Brunei,7,6,57.0
Brunei,8,0,52.0
Brunei,8,1,40.0
Brunei,8,2,50.0
Brunei,8,3,57.0
Brunei,8,4,54.0
Brunei,8,5,47.0
Brunei,8,6,52.0
Brunei,9,0,47.0
Brunei,9,1,41.0
Brunei,9,2,46.0
Brunei,9,3,50.0
Brunei,9,4,51.0
Brunei,9,5,48.0
Brunei,9,6,56.0
Brunei,10,0,46.0
Brunei,10,1,39.0
Brunei,10,2,50.0
Brunei,10,3,48.0
Brunei,10,4,54.0
Brunei,10,5,39.0
Brunei,10,6,49.0
Brunei,11,0,39.0
Brunei,11,1,35.0
Brunei,11,2,40.0
Brunei,11,3,45.0
Brunei,11,4,44.0
Brunei,11,5,41.0
Brunei,11,6,52.0
Brunei,12,0,46.0
Brunei,12,1,33.0
Brunei,12,2,37.0
Brunei,12,3,24.0
Brunei,12,4,25.0
Brunei,12,5,22.0
Brunei,12,6,22.0
Brunei,13,0,6.0
Brunei,13,1,6.0
Brunei,13,2,8.0
Brunei,13,3,3.0
Brunei,13,4,8.0
Brunei,13,5,6.0
Brunei,13,6,6.0
Brunei,14,0,1.0
Brunei,14,1,4.0
Brunei,14,2,7.0
Brunei,14,3,3.0
Brunei,14,4,9.0
Brunei,14,6,2.0
Brunei,15,0,5.0
Brunei,15,1,7.0
Brunei,15,2,6.0
Brunei,15,3,7.0
Brunei,15,4,7.0
Brunei,16,0,3.0
Brunei,16,1,3.0
Brunei,16,2,5.0
Brunei,16,3,4.0
Brunei,16,4,5.0
Brunei,16,5,2.0
Brunei,17,0,1.0
Brunei,17,1,3.0
Brunei,17,2,8.0
Brunei,17,3,5.0
Brunei,17,4,5.0
Brunei,18,0,3.0
Brunei,18,1,3.0
Brunei,18,2,4.0
Brunei,18,3,3.0
Brunei,18,4,8.0
Brunei,18,5,2.0
Brunei,19,0,1.0
Brunei,19,1,6.0
Brunei,19,2,3.0
Brunei,19,3,3.0
Brunei,19,4,5.0
Brunei,19,5,4.0
Brunei,20,0,3.0
Brunei,20,1,3.0
Brunei,20,2,6.0
Brunei,20,3,7.0
Brunei,20,4,9.0
Brunei,20,5,2.0
Brunei,20,6,2.0
Brunei,21,0,3.0
Brunei,21,1,3.0
Brunei,21,2,6.0
Brunei,21,3,3.0
Brunei,21,4,5.0
Brunei,21,5,2.0
Brunei,22,0,3.0
Brunei,22,1,3.0
Brunei,22,2,7.0
Brunei,22,3,3.0
Bulgaria,1,2,7.0
Bulgaria,1,3,10.0
Bulgaria,1,4,5.0
Bulgaria,1,5,9.0
Bulgaria,1,6,9.0
Bulgaria,2,0,8.0
Bulgaria,2,1,6.0
Bulgaria,2,2,4.0
Bulgaria,2,3,11.0
Bulgaria,2,4,5.0
Bulgaria,2,5,8.0
Bulgaria,2,6,7.0
Bulgaria,3,0,5.0
Bulgaria,3,1,2.0
Bulgaria,3,2,2.0
Bulgaria,3,3,4.0
Bulgaria,3,4,7.0
Bulgaria,3,5,3.0
Bulgaria,3,6,4.0
Bulgaria,4,0,6.0
Bulgaria,4,1,9.0
Bulgaria,4,2,7.0
Bulgaria,4,3,10.0
Bulgaria,4,4,6.0
Bulgaria,4,5,4.0
Bulgaria,4,6,14.0
